disk_ID,vm_cpu,vm_memory,history_bandwidth_cpu_memory,avg_bandwidth,appid,create_time,finish_time,description,business_type
a29e5703-c4fc-4c7a-ac92-4c044e4ff2e0,16.0,64.0,5779.914186507936,9111.957837301588,1300880399.0,2023-01-04 16:25:08,2023-05-22 02:04:40,vpc_prod_gmxd-tke-work03.k8sxiaodai.prod_系统盘,infra-node
ce223f73-75c2-494e-a83d-88d4b62b5ef4,16.0,32.0,,8932.994543650793,1300880399.0,2023-04-17 15:43:09,2023-05-22 02:04:40,vpc_prod_gmcf-multidb-mysql04.rongtong.prod_系统盘,infra-database
75d91e74-2c8f-4b05-8f1b-8a00842f4304,16.0,32.0,,9959.414682539682,1300899566.0,2022-08-09 13:56:58,2023-08-09 13:57:17,KISYUN-TXBJ-SM9DB-NewHA-G02-Slave_newHA_KISYUN-TXBJ-SM9.0-DB-NewHA-G02-Slave_KISYUN-TXBJ-SM9.0-DB-NewHA-G01-Slave_系统盘,infra-database
a75b86bd-0be8-4b1b-b711-0531b7cbbc21,16.0,32.0,9959.414682539682,11790.216765873016,1300899566.0,2023-01-31 09:11:36,2024-01-31 09:11:49,newHA_KISYUN-TXBJ-UE7.0-DB-NewHA-G04-Slave_系统盘_KISYUN-TXBJ-UE7DB-NewHA-G04-Slave,infra-database
3287f754-17b7-4148-98b2-c735c33e67f9,2.0,4.0,2785.904265873016,5463.202876984127,1301026175.0,2023-03-07 16:34:26,2023-05-22 02:04:40,客户Windows跳板机_tianyanchanew--lkgadi_系统盘,infra-jumpbox
821fb35f-c25e-4489-9d3a-fc3fa21d95f8,32.0,128.0,,8267.472718253968,1301181550.0,2021-08-24 10:49:26,2023-05-22 02:04:40,emr-Core.39_emr-6kox2dlt_大数据_emr-Core-emr-6kox2dlt_emr-core14_系统盘,compute-simulation
19ed465a-640a-4f17-a078-9fab341d43b5,32.0,128.0,22456.726686507936,9644.244543650791,1301181550.0,2021-10-25 14:36:55,2023-05-22 02:04:40,emr-core2_系统盘_emr-Core.55_emr-gmz8tdmv_emr-Core-emr-gmz8tdmv_大数据,compute-simulation
6df0c9ae-9af9-431f-8954-6a79396000a9,32.0,128.0,124617.85367063493,7356.705357142857,1301181550.0,2021-11-29 14:35:13,2023-05-22 02:04:40,emr-Core-emr-pa8dpnn_emr-core12_系统盘_emr-Core.12_emr-pa8dpnn3_大数据,compute-simulation
07e532c5-fe14-4c66-8093-319e25ef6bf4,32.0,128.0,679920.8928571428,7187.085813492064,1301181550.0,2021-12-15 19:44:28,2023-05-22 02:04:40,emr-Core-emr-pa8dpnn_emr-core3_系统盘_大数据_emr-Core.18_emr-pa8dpnn3,compute-simulation
5f71cb5b-284b-4b3c-97b9-9225cbd85bd3,32.0,128.0,7187.085813492064,7097.737103174603,1301181550.0,2021-12-15 19:44:28,2023-05-22 02:04:40,emr-Core.19_emr-pa8dpnn3_emr-Core-emr-pa8dpnn_emr-core4_系统盘_大数据,compute-simulation
efc4fba3-77b5-4a85-b15a-59fb2806ba5c,4.0,8.0,109186.30009920636,5684.533730158731,1301181550.0,2022-11-03 12:59:48,2023-05-22 02:04:40,tx-bj-cal-jgxm-tec-prod0016_系统盘_默认项目_tx-bj-cal-jgxm-tec-prod006,compute-simulation
0a58abd7-af5c-4b22-89ef-a420e1d291a9,32.0,128.0,26785.18253968254,6900.3125,1301181550.0,2023-03-22 10:36:06,2023-05-22 02:04:40,emr-Router_emr-gmz8tdmv_默认项目_emr-router_系统盘,compute-simulation
a09c0754-4fb2-4138-bd78-57980486fc9c,4.0,4.0,,9161.917162698412,1301555531.0,2022-03-11 14:08:32,2023-01-30 00:27:08,默认项目_lh-1308376736-20220311719012840341211_lh-cbs_lh-1308376736-lhins-37b5vqlo,generic-unknown
603e1fa0-a928-4df3-8c82-0be5f8ad5a1f,4.0,4.0,163.44990079365078,11611.370535714286,1301555531.0,2022-03-16 00:27:50,2023-05-22 02:04:40,默认项目_lh-1252769413-20220316675013058524841_lh-1252769413-lhins-ntz8zlka_lh-cbs,generic-unknown
ac193725-819d-4e05-ab91-273f145e281a,32.0,64.0,,7322.043154761905,1301587776.0,2022-06-10 14:22:46,2023-05-22 02:04:40,p88-datamp-spark3_系统盘_集团大会员项目生产环境,office-system
61b35909-027a-489d-90ef-fe6566a53d46,4.0,16.0,,7242.736111111111,1301587776.0,2022-08-22 09:52:16,2023-05-22 02:04:40,p88-mbr-nginx3_系统盘_集团大会员项目生产环境,ecommerce-retail
9f527803-ba6b-4f12-8de5-9470e0cf023c,8.0,32.0,2892.9459325396824,6471.214781746032,1301587776.0,2022-09-28 11:20:52,2023-05-22 02:04:40,集团大会员项目生产环境_p88-datamp-app3_系统盘,office-system
a1ca0c1c-9ff2-43b1-a86b-d1da63f457a7,8.0,32.0,6471.214781746032,10930.283234126984,1301587776.0,2023-03-01 14:20:29,2023-05-22 02:04:40,p88-datamp-dc2_数据盘_1_集团大会员项目生产环境,office-system
a3485c0e-3fba-44ec-a516-f4a3abc31e07,8.0,32.0,730.5491071428571,5256.219742063492,1301788792.0,2021-12-09 10:33:48,2023-05-22 02:04:40,默认项目_TX-K3-M016-002_未命名3_系统盘,generic-unknown
0b0943a7-dca8-408e-8e7a-7d3b24ddc72b,4.0,16.0,4523.66121031746,6916.862599206349,1301788792.0,2022-02-23 11:26:04,2023-05-22 02:04:40,TX-K3-S341_默认项目_未命名3_系统盘,generic-unknown
04b39bbc-f2b3-4147-bc1f-9e1e18d7d78e,4.0,8.0,612.734126984127,5667.267361111111,1301788792.0,2022-02-23 11:26:05,2023-05-22 02:04:40,默认项目_TX-K3-S343_未命名5_系统盘,generic-unknown
3fecdf00-a2e1-4d08-a244-b945e0519c6f,4.0,8.0,,7435.169146825397,1302248489.0,2022-08-29 15:01:23,2023-05-22 02:04:40,tc-bj-yy-skywalking_系统盘_默认项目,infra-logging-monitoring
a4f3af3e-d162-4757-bf15-7e9879af3754,2.0,4.0,,7623.594246031746,1302259445.0,2022-02-22 18:00:27,2023-05-22 02:04:40,prod-bi-N_系统盘_prod-BI-N_默认项目,office-system
fb0b710a-f45d-4705-ba53-13aaadf53c74,32.0,128.0,423050.1989087302,5800.063492063492,1302259445.0,2023-04-24 14:35:50,2023-05-22 02:04:40,prod-k8s-cxp-node-9.qyllilh5.0_prod-k8s-cxp-nodeqyllilh5._cls-dyz4wcd3/pvc-830d602e-01d9-4993-b8ee-ad2ed953adce,infra-node
77096a2d-e1fd-432d-8dae-43efdfbcb83a,16.0,64.0,,7694.909722222223,1302523341.0,2022-11-18 14:45:25,2023-05-22 02:04:40,nodek8s.node.prod_cls-2405v67p/pvc-26eb23b8-101d-4acd-9100-b95d103b6962_node-171.k8s.node.prod-2,infra-node
ee19d03c-0ee7-4cd8-98fa-6c41459e6224,16.0,32.0,248957.3606150793,5997.385416666667,1302523341.0,2022-11-22 21:50:08,2023-05-22 02:04:40,node-121.k8s.node.prod-2_asg-gxugonqv_nodek8s.node.prod_as-tke-np-049l18vr4_系统盘,infra-node
484679f9-968d-4650-bc71-b534b4c31224,1.0,1.0,,7800.949404761905,1304131386.0,2022-01-20 18:25:31,2023-05-22 04:02:19,pro-dingtalk-page-proxy_默认项目_dingtalk-page-proxy_系统盘,office-system
d2b7cd66-d0c4-4c61-8e22-fe7b18c742df,16.0,64.0,,9260.763392857143,1304144265.0,2021-11-29 11:41:19,2023-05-22 02:04:40,uat_marketing_emr-Core-emr-5vu3gyxu_emr-core1_系统盘_DM_UAT_EMR_uat_marketing_emr-Core.1_emr-5vu3gyxu,dev-test-env
0b001ec2-5a2e-421d-9559-2838c839ced9,8.0,32.0,,9890.805555555557,1304144265.0,2021-11-29 11:41:23,2023-05-22 02:04:40,uat_marketing_emr-Masteremr-5vu3gyxu_emr-master-first_系统盘_DM_UAT_EMR_uat_marketing_emr-Master.1_emr-5vu3gyxu,dev-test-env
5842bfd2-fb49-4c9b-afa2-4fefe9cc4458,8.0,32.0,9890.805555555557,11229.96378968254,1304144265.0,2021-11-29 11:41:23,2023-05-22 02:04:40,uat_marketing_emr-Masteremr-5vu3gyxu_uat_marketing_emr-Master.2_emr-5vu3gyxu_emr-master-second_系统盘_DM_UAT_EMR,dev-test-env
77c3e6f7-328d-450d-8839-09abe017436c,2.0,4.0,1240.1284722222222,9414.316468253968,1304144265.0,2021-12-08 20:47:16,2023-05-22 02:04:40,uat_iot_emr-Common.1_emr-mksvlmdc_uat_iot_emr-Common-emr-mksvlmdc_emr-common1_系统盘_IOT_UAT_EMR,dev-test-env
1d912f2e-413d-4d21-a70a-42b50d7b2511,4.0,8.0,,7268.047123015873,1305138479.0,2021-07-28 16:27:11,2023-05-22 02:04:40,imall1_叮当优品_未命名_系统盘,ecommerce-retail
3d7accee-ff89-40f3-a1bb-5bad21ccbbc0,16.0,64.0,863.0838293650794,6975.535218253968,1305249860.0,2023-02-22 01:18:25,2023-05-22 02:04:40,tke-node05-prod-ajnq-qq-bj.dvgs1xkt.0_系统盘_asg-qt2v925v,infra-node
073e042b-2621-41be-959d-bd597f4b513d,8.0,32.0,,7588.321428571428,1305504398.0,2022-11-24 12:08:33,2023-05-22 02:04:40,vm-cdwch-ii4dvyho_系统盘,infra-database
a0340300-15f1-468e-9474-6866ab2b3bea,4.0,16.0,2853.2331349206347,7156.712301587301,1305504398.0,2022-12-13 17:23:42,2023-05-22 02:04:40,vm-cdwch-rdsnua6u_系统盘,infra-database
f7dbfa45-a2bf-49be-94e2-e8596ef87552,4.0,16.0,7156.712301587301,8447.352182539682,1305504398.0,2023-01-29 16:12:13,2023-05-22 02:04:40,vm-cdwch-ry7owmjw_系统盘,infra-database
b1144393-a777-48ed-9469-80a6d17de645,4.0,16.0,240.422123015873,9509.652281746032,1305504398.0,2023-03-20 17:41:54,2023-05-22 02:04:40,vm-cdwdoris-3l7x2q15_系统盘,infra-database
d89eb497-c0ba-4e45-8f4b-603d96cb22f2,4.0,16.0,9509.652281746032,8123.341765873016,1305504398.0,2023-03-20 17:42:06,2023-05-22 02:04:40,vm-cdwdoris-3l7x2q15_系统盘,infra-database
afd3a067-6fa2-4e2d-a3c0-08378c935958,4.0,16.0,2565.7415674603176,5958.990575396825,1305504398.0,2023-05-03 11:19:21,2023-06-03 11:19:33,vm-cdwch-l58iunti_系统盘,infra-database
ab4e5fe2-70ae-4f55-999c-ca749ec10ad5,4.0,8.0,,7419.21875,1305508911.0,2022-06-15 00:47:37,2023-05-22 02:04:40,乐友服务器_apollo-finance-3_jm-apollo-base-jm-pay-wechat9_系统盘,finance-payment
d0642dfc-b3d0-4619-8e75-e1ab8cc097bb,32.0,64.0,,11622.255456349209,1305592527.0,2021-06-23 10:25:31,2023-05-22 02:04:40,uat.bj7.app.node1_默认项目_未命名_系统盘,dev-test-env
0f9709b5-a6e4-4599-9a96-10dac3c10d23,16.0,64.0,,8521.592261904761,1305629438.0,2023-03-14 19:20:28,2023-05-22 02:04:40,asg-cgueddlh_as-tke-np-ltaq9ozb_系统盘,generic-autoscaling
4494e7fc-a6f9-4c8f-bd4f-775eccfef920,8.0,32.0,,9139.242063492064,1305683320.0,2022-12-26 17:24:51,2023-05-22 02:04:40,prod-qwmh-bj7-public-hbase-01_默认项目_hbase_系统盘,infra-database
c3b9cc5c-8437-4ac0-8c8d-d3d071cc1ebe,4.0,8.0,,10061.32242063492,1305683320.0,2022-12-26 17:25:19,2023-05-22 02:04:40,search2_系统盘_默认项目_prod-qwmh-bj7-public-search-slink-02,data-collection-delivery
c6a55171-a739-49c9-8682-a3aa8ae2ad0a,4.0,8.0,10061.32242063492,7524.3328373015875,1305683320.0,2022-12-28 09:28:34,2023-05-22 02:04:40,默认项目_prod-qwmh-bj7-product-cdn-vue-01_未命名3_系统盘,data-collection-delivery
92d8d477-c3b4-4918-93a5-6544a59ba825,4.0,8.0,201042.54017857145,10574.869047619048,1305683320.0,2023-01-03 15:09:24,2023-05-22 02:04:40,prod-qwmh-bj7-public-imgcloud-03_默认项目_prod-qwmh-bj79_系统盘,media-video-streaming
b9d8f7d3-d621-446d-a75c-b093e2655b1c,80.0,160.0,,12899.248015873016,1305969348.0,2021-12-14 10:26:01,2023-05-22 02:04:40,as-tke-np-rnid5e7v8_系统盘_asg-gns3dqwj,infra-node
49333257-2472-4420-9c3e-4677ce2a2514,4.0,8.0,,9118.57142857143,1306060218.0,2021-09-15 10:12:39,2023-05-22 02:04:40,tc-bj-zt-rocketmq2_系统盘_tc-bj-zt-test-rocketmq2,infra-message-queue
dc3cd38e-05be-4b66-b8ca-cb0323a84ee4,4.0,8.0,14981.381448412698,8865.292162698413,1306060218.0,2021-11-24 11:06:54,2023-05-22 02:04:40,tc-bj-ewp-trade-web04_系统盘,ecommerce-retail
bc6ee801-a408-4816-82df-9c5ca0d362a7,2.0,4.0,,6429.336805555556,1306060218.0,2021-12-21 17:45:20,2023-05-22 02:04:40,tc-bj-qiniu-cdn-nginx02_系统盘_默认项目,data-collection-delivery
0323b1f2-e446-4601-9879-a229640bafe3,2.0,4.0,6429.336805555556,11667.889880952382,1306060218.0,2022-09-20 18:10:48,2023-05-22 02:04:40,tc-bj-msp-job-scrm02_系统盘_msp-job-scrm-tc,office-system
92fa7eeb-8120-43ae-ad89-fd6cd5df1b4b,16.0,64.0,,8715.787202380952,1306128425.0,2021-10-20 20:56:26,2023-05-22 02:04:40,cfs-4b79a186e-oss6_系统盘_默认项目,infra-node
15522a59-ff15-4d64-b6b6-134d73e84566,16.0,64.0,8715.787202380952,7283.887896825397,1306128425.0,2021-11-22 18:01:43,2023-05-22 02:04:40,默认项目_cfs-4a7e41c26-oss24_系统盘,generic-unknown
103a73a8-77e3-41e4-bf87-719def9414c3,16.0,64.0,7283.887896825397,7276.252976190476,1306128425.0,2021-11-22 18:02:28,2023-05-22 02:04:40,默认项目_cfs-4a7e41c26-oss30_系统盘,generic-unknown
3a17572b-5a3c-46b2-8f93-349dd5a122cd,16.0,32.0,,11388.989583333334,1306197496.0,2021-11-16 18:40:15,2023-05-22 02:04:40,asg-e038a581_as-tke-np-a8igc3hv4_系统盘,infra-node
3f44b7b5-b04d-4ad8-8fe9-abca0fb10fcd,16.0,32.0,19598.817956349205,10468.858134920634,1306197496.0,2021-11-17 15:01:29,2023-05-22 02:04:40,asg-e038a581_as-tke-np-a8igc3hv3_系统盘,generic-autoscaling
361fbde6-781a-4e11-81f6-3bb82d278075,16.0,32.0,57959.738591269845,11632.76884920635,1306197496.0,2021-11-17 15:01:42,2023-05-22 02:04:40,asg-e038a581_as-tke-np-a8igc3hv9_系统盘,generic-autoscaling
339ed99c-dcc4-4860-beb1-bac992e24d12,16.0,32.0,19532.329365079364,11479.51240079365,1306197496.0,2021-11-17 15:01:59,2023-05-22 02:04:40,asg-e038a581_as-tke-np-a8igc3hv4_系统盘,infra-node
91137831-5828-4efb-879f-1660016d17a8,8.0,32.0,,6061.770833333333,1306245577.0,2022-08-11 10:25:34,2023-05-22 02:04:40,服务器_魂斗罗压测北京02_未命名_系统盘,dev-test-env
0e95fed0-27d2-4bb8-84b3-186126c6c74c,4.0,8.0,413.6532738095238,6299.144345238095,1306245577.0,2022-09-14 14:13:49,2023-05-22 02:04:40,dzyz-game-11-1071_系统盘_臧泽,game-service
9f862811-f3ca-4600-b8f4-09978e952340,4.0,8.0,578.6299603174604,6588.581349206349,1306245577.0,2022-09-14 14:35:18,2023-05-22 02:04:40,臧泽_dzyz-game-21-2040_系统盘,game-service
203e5e20-a2ad-4444-b9ad-5586a29aa911,4.0,8.0,468.3045634920635,6558.943948412699,1306245577.0,2022-09-27 15:52:38,2023-05-22 02:04:40,臧泽_dzyz-game-21-2056_系统盘,game-service
c4e0800f-3da9-4162-889a-57071758b88f,4.0,8.0,6558.943948412699,6978.399305555556,1306245577.0,2022-10-28 11:31:41,2023-05-22 02:04:40,臧泽_dzyz-game-11-1102_系统盘,game-service
6bc5a5f9-a676-4681-8a86-7cc440f754bf,4.0,8.0,606.7480158730159,6256.301587301588,1306245577.0,2022-10-28 11:38:59,2023-03-24 02:29:15,dzyz-game-21-2081_系统盘_臧泽,game-service
8e0639d6-a783-404f-9293-c3b53b761023,4.0,8.0,6256.301587301588,6354.637400793651,1306245577.0,2022-10-28 11:38:59,2023-05-22 02:04:40,dzyz-game-21-2092_系统盘_臧泽,game-service
e102f285-f6f4-43bf-857d-c1ef798638d8,2.0,4.0,333.9806547619048,5503.035714285715,1307464229.0,2021-12-21 10:48:34,2023-05-22 02:04:40,手机聚好看和探戈_默认项目_logbak206-lihan_系统盘,media-video-streaming
8a595ff8-fe59-43a6-a1d0-f7e74e0705e8,1.0,1.0,329.452876984127,5606.122023809524,1307464229.0,2021-12-21 12:05:06,2023-05-22 02:04:40,otafile_系统盘_gaohongwang_otafile2,iot-saas-platform
ebf452c2-2d75-48e1-baf8-650dd3a767db,16.0,64.0,,5167.806547619048,1307604655.0,2021-12-07 09:34:04,2023-05-22 02:04:40,海鸥_基础架构_SubServer05_Disk_01,infra-node
f92525f5-8a84-4d4f-8328-51df0338acaa,8.0,64.0,,11229.774801587302,1308228548.0,2022-06-06 11:34:20,2023-05-22 04:02:19,pek-ctke-10-16-81-10_asg-off5m15d_as-tke-np-i7c0sj79_系统盘,infra-node
610c0f17-8c18-4d1a-a6fb-c03b310cd7dc,32.0,128.0,2041.6775793650795,8579.024801587302,1308798810.0,2022-05-06 17:48:29,2023-05-22 02:04:40,asg-oare3yr9_as-tke-np-gjwrkrsp3_系统盘,infra-node
90e1b7c4-af16-4fae-9b80-a93f5c074aa1,80.0,160.0,16993.445932539682,8502.505952380952,1308798810.0,2022-08-02 14:27:57,2023-05-22 02:04:40,asg-5zpnja2l_as-tke-np-l2r120j76_系统盘,generic-autoscaling
d0b42987-aefe-445e-939f-be479945c802,80.0,160.0,8502.505952380952,8504.284722222223,1308798810.0,2022-08-02 14:27:58,2023-05-22 02:04:40,as-tke-np-l2r120j77_系统盘_asg-5zpnja2l,infra-node
c9b45e2c-2353-4a7f-b00b-1505a1ed2982,16.0,128.0,346987.59126984124,8436.796130952382,1308798810.0,2022-08-30 15:51:49,2023-05-22 02:04:40,emr-Task-emr-53e6tigf_emr-task12_系统盘_recommend-spark-prod_emr-Task.24_emr-53e6tigf,ai-machine-learning
d2c248fa-9da4-4927-b942-0614c2d497f5,16.0,128.0,8436.796130952382,8355.445436507936,1308798810.0,2022-08-30 15:51:49,2023-05-22 02:04:40,emr-Task-emr-53e6tigf_recommend-spark-prod_emr-task10_系统盘_emr-Task.6_emr-53e6tigf,ai-machine-learning
d300600f-1750-4621-8deb-18bd0a310a6e,16.0,128.0,8355.445436507936,8837.389880952382,1308798810.0,2022-08-30 15:51:50,2023-05-22 02:04:40,emr-Task-emr-53e6tigf_recommend-spark-prod_emr-Task.42_emr-53e6tigf_emr-task23_系统盘,ai-machine-learning
e858c6c7-f943-4eac-ae0b-fff2bd3bad2d,16.0,128.0,8837.389880952382,8427.360119047618,1308798810.0,2022-08-30 15:51:52,2023-05-22 02:04:40,emr-Task-emr-53e6tigf_emr-Task.17_emr-53e6tigf_recommend-spark-prod_emr-task22_系统盘,ai-machine-learning
f5e37084-5341-4fc8-ad14-835c1600de08,16.0,64.0,4328.810515873016,6012.521825396825,1308798810.0,2022-09-28 10:35:05,2023-01-28 10:35:26,默认项目_tvad-third-prod_数据盘_1,generic-unknown
252c4493-5474-406c-906c-a78048d77a73,16.0,64.0,6012.521825396825,6908.992063492064,1308798810.0,2022-12-14 11:21:35,2023-05-22 02:04:40,asg-q5ahzgc5_as-tke-np-5dnc06gl_系统盘,infra-node
26235aae-a6d2-4a46-bce3-3b888cd246c5,2.0,4.0,,9405.155257936509,1309124649.0,2022-07-04 16:34:26,2023-05-22 02:04:40,asg-co06qoy9_BJ7-P-SKP-ECS-OWNERGW-06_系统盘,generic-autoscaling
cf117c8c-5ee9-4cd0-a8ae-aa896dd23fa6,32.0,128.0,14408.339781746032,8596.214781746032,1309135624.0,2022-08-19 23:29:24,2023-05-22 02:04:40,asg-om4m89zv_as-tke-np-7gfdhai91_系统盘,infra-node
bf99c738-794b-45bc-809e-c68a61cf13df,16.0,64.0,,9638.61359126984,1310437633.0,2022-05-27 15:54:47,2023-05-22 02:04:40,财务法务系统_系统盘_王燚,office-system
83bd3ab1-3443-4475-b997-96f9c49fe9bb,2.0,4.0,,9603.113095238095,1311258067.0,2022-12-05 16:25:46,2023-12-05 16:25:58,BEIJING-HCCS-DeveloperShare-00107-cp02_az78_系统盘_默认项目_BEIJING-HCCS-DeveloperSharecp,dev-test-env
11e41608-afef-430c-9815-dcbac8bb12c4,4.0,8.0,,12448.84126984127,1311269001.0,2022-12-05 16:40:23,2023-05-22 02:04:40,vm-bj-appdist-az7-agw-dp-3_系统盘_默认项目,data-collection-delivery
ab39ad52-f154-4f5c-9a16-ecc2b48a14f0,2.0,4.0,,6821.547619047619,1311269001.0,2022-12-06 14:41:29,2023-05-22 02:04:40,vm-bj-apaas-az7-web_系统盘_默认项目,iot-saas-platform
eeb3c472-af1b-4b36-bcdb-57dc2a3bd8fc,16.0,32.0,,7456.256944444444,1311269001.0,2022-12-20 18:13:18,2023-05-22 02:04:40,默认项目_AppMarketService_6a470ab1696c4390b8863542c93ee_未命名_系统盘,iot-saas-platform
e21bd945-68cf-454a-9f6f-96804f7028ce,8.0,16.0,,5150.635416666667,1311269001.0,2023-01-03 16:26:24,2023-05-22 02:04:40,默认项目_tx-k8s-bj-magicoper-node-az73_数据盘_2,infra-node
5beb2a33-4f72-42aa-bf3c-dd8e6231cbe9,16.0,32.0,470349.966765873,9306.26240079365,1311269001.0,2023-01-04 12:20:12,2023-05-22 02:04:40,vm-bj-datacollector-az7-datacollector-109-149-24_vm-bj-datacollector-az7-datacollector-109-149-30_系统盘_默认项目,data-collection-delivery
646999cb-a7a9-4d90-b149-6729144ece70,16.0,32.0,9306.26240079365,9395.554067460318,1311269001.0,2023-01-17 18:50:42,2023-05-22 02:04:40,vm-bj-datacollector-az7-datacollector-109-149-6_系统盘_默认项目,data-collection-delivery
5897700b-8e69-46d5-a0e4-13f31173db8f,16.0,32.0,9395.554067460318,9301.15128968254,1311269001.0,2023-01-17 18:50:44,2023-05-22 02:04:40,默认项目_vm-bj-datacollector-az7-datacollector-109-149-7_系统盘,data-collection-delivery
3fd99d75-c9f3-4ee1-b5c8-e8061aac82ef,16.0,32.0,9301.15128968254,9282.680555555557,1311269001.0,2023-01-17 18:50:48,2023-05-22 02:04:40,默认项目_vm-bj-datacollector-az7-datacollector-109-149-11_系统盘,data-collection-delivery
599374e4-115c-48c5-b5b4-f7d9464cac55,16.0,32.0,149011.21478174604,7256.78621031746,1311269001.0,2023-03-09 10:30:36,2023-05-22 02:04:40,默认项目_k8s-tx-bj-planck-cluster-prod-node-az76_系统盘,infra-node
031791b1-6510-4be8-a521-8137a2762efa,16.0,32.0,471334.8596230159,8404.082341269841,1311269001.0,2023-03-17 17:35:01,2023-05-22 02:04:40,vm-bj-datacollector-az7-datacollector-109-149-1_系统盘_默认项目,data-collection-delivery
f403bd8b-47c3-4b19-85df-7b80f614d525,16.0,32.0,8404.082341269841,8910.32490079365,1311269001.0,2023-03-17 17:35:12,2023-05-22 02:04:40,默认项目_vm-bj-datacollector-az7-datacollector-109-149-12_系统盘,data-collection-delivery
522358ff-559c-4b55-a879-20934cf18137,16.0,32.0,52791.780753968254,7950.1547619047615,1311269001.0,2023-04-10 14:50:20,2023-05-22 02:04:40,node-bj-honorboard-az6-10.110.186.30_默认项目_未命名_系统盘,game-service
be0c7b6b-744d-4021-bcae-2b531ddf67b0,16.0,32.0,7950.1547619047615,7404.037202380952,1311269001.0,2023-04-12 21:14:40,2023-05-22 02:04:40,asg-6865x7q7_k8s-tx-bj-planck-cluster-prod-node.3cyx4059.0_系统盘,infra-node
eecd5db7-c126-42b2-b557-d60d2ef9b14e,32.0,128.0,,10551.781746031746,1315100145.0,2023-03-13 15:24:18,2023-05-22 02:04:40,emr-core2_系统盘_emr-Core_emr-co8yewbm_默认项目,compute-simulation
953a0bab-f0a4-43c0-a26f-d5274784b9eb,32.0,128.0,10551.781746031746,10372.38740079365,1315100145.0,2023-03-13 15:24:19,2023-05-22 02:04:40,emr-core6_系统盘_emr-Core_emr-co8yewbm_默认项目,compute-simulation
7748f585-249e-4961-a18b-0af6ad449ceb,84.0,320.0,,5504.739087301588,1251021019.0,2023-04-21 00:42:22,2023-05-22 02:14:42,tx-bj-hulk-k8s-node3241_数据盘_默认项目,infra-node
3a7753ea-6e0d-45fd-9af2-0c749527f119,84.0,320.0,5504.739087301588,5032.402777777777,1251021019.0,2023-04-21 00:42:24,2023-05-22 02:14:42,tx-bj-hulk-k8s-node3247_数据盘_默认项目,infra-node
9536fcbf-5645-4e82-8eb1-98cc45e48f00,2.0,2.0,,8048.894345238095,1251125656.0,2023-04-25 11:48:38,2023-05-25 11:48:51,17173-大陆手游发行平台_微信接口管理-Wechat-share-helper_未命名_系统盘_默认项目,game-service
8f9192af-be0e-4d22-ab8c-2902eb3ca10e,2.0,4.0,,8501.682043650793,1251125656.0,2023-04-25 12:12:21,2023-05-25 12:12:33,17173-大陆手游发行_跳链系统-DL_系统盘_17173-大陆手游发行平台_跳链系统-DL_默认项目,game-service
2bd8bd0d-1a5a-46b0-bccc-0d49da6502fd,4.0,8.0,1176.2584325396826,7135.696924603175,1251125656.0,2023-04-25 12:20:46,2023-05-25 12:20:58,17173-大陆手游发行平台_活动系统-Actlab_未命名1_系统盘_默认项目,game-service
80db7243-e663-4b57-b914-162714b906e8,32.0,128.0,,7218.7703373015875,1251246104.0,2023-04-21 19:32:57,2023-05-22 02:14:42,tx-movie-aigc-gpu05_数据盘_默认项目,ai-machine-learning
6c3717a2-10d2-446b-a512-487bc345e3cb,16.0,64.0,,10077.95982142857,1251316161.0,2022-09-06 16:12:53,2023-05-22 02:14:42,[sug业务][sug业务]_无线业务_1039_未命名_系统盘,iot-saas-platform
006be096-5ac9-4daf-a4e1-59e4e45063ec,4.0,8.0,,6659.299603174603,1251329614.0,2022-02-15 15:20:14,2023-05-22 02:14:42,Server_p5-wms-whz-web02_系统盘,logistics-mobility
5a2db943-430e-4465-8713-373143d36d26,4.0,8.0,6659.299603174603,7822.048611111111,1251329614.0,2022-05-05 14:16:15,2023-05-22 02:14:42,Server_t5-tkcnpiccs-netcore-web02_系统盘,media-video-streaming
0ce9929b-689f-47f1-8bf5-9426bb9d2b5a,4.0,8.0,382.3422619047619,9135.410714285714,1251329614.0,2022-05-20 09:41:18,2023-05-22 02:14:42,Server_p5-tkcnpiccs-jdother-web08_p5-tkcnpiccs-jdpolicy-web08_系统盘,ecommerce-retail
fb049082-26f0-4153-b9cd-c6fac3d15e5c,4.0,8.0,9135.410714285714,6991.444940476191,1251329614.0,2022-06-20 17:21:09,2023-05-22 02:14:42,Server_p5-cmdb-agent-web02_系统盘,infra-logging-monitoring
3bef6d19-ba9d-4986-a535-411916749d3b,16.0,64.0,,10823.992063492064,1251329614.0,2022-09-26 14:51:04,2023-05-22 02:14:42,emr-Router.11_emr-rd7hedd9_emr-Routeremr-rd7hedd_emr-router2_系统盘_默认项目,compute-simulation
bc1e4b49-3436-4f90-86bd-5ef6b123f542,2.0,8.0,,6644.481150793651,1251329614.0,2022-09-30 10:31:52,2023-05-22 02:14:42,Server_t5-open360-tkpg-web01_系统盘,education-learning
d85066b6-c1fd-4772-99e2-a46ec1c80e29,2.0,4.0,,6608.155257936508,1251329614.0,2023-03-01 10:56:30,2023-05-22 02:14:42,Server_t5-tkcnusm-eypt-web01_系统盘,corp-website-portal
