disk_ID,cluster_index,description,business_type
5edb9922-b3f3-48f4-b299-5ad2ec078533,697,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-758d646e-4b92-454f-a4f9-e22b6a0f2e65_容器产品中心_原自研_1271,infra-node
8a3f0906-7ead-49ee-a328-2a33754e5c54,478,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7596aed2-7b92-4336-ab47-7d16d0cdee36_容器产品中心_原自研_1271,infra-node
2aff9f4c-e47b-4a2f-80f9-3dafff6c2f96,546,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-75a8596c-527b-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
bacc708d-0765-407b-835a-26c82d3955e8,487,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-75c157d5-527b-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
91dcfb85-ab3a-45a7-b179-e80ea587806d,487,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-75e39a86-527b-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
f86d85f2-3061-4d41-8377-e8bb62607faa,478,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-75ec1d92-527b-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
cd712612-9bfe-4fc4-9f09-98f94d1e9b17,569,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-766be7d0-32af-4c57-9550-3e16ad6e0ffd_容器产品中心_原自研_1271,infra-node
ef5deeb9-567c-4084-a69c-6b9c37b573fd,576,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-76a0d82a-01ea-4eb8-887d-0aba049dc99e_容器产品中心_原自研_1271,infra-node
93eccd6f-fefb-405a-af51-d78a4b8a5ae6,656,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-76da7c65-2eac-4bfe-95b2-2d2f528280a3_容器产品中心_原自研_1271,infra-node
15cfb926-ead3-4109-9bb1-6040b42151f6,562,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-76f1a6a4-ca3b-44a0-b9bd-481279b16994_容器产品中心_原自研_1271,infra-node
c73a1922-3438-491f-9669-0a9da56854c1,653,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-76f7762d-6853-431e-b423-9374dbe945d1_容器产品中心_原自研_1271,infra-node
25d2c2da-6bed-409b-9e77-76f9987c928b,511,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-77d9b8a8-b1df-4ce8-a144-863cd74ed80f_容器产品中心_原自研_1271,infra-node
aea12eeb-0d21-40d7-8bd6-9773a6106e9d,704,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7843b0c7-5bdc-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
cd4c66fe-2263-41f0-91b4-802cc059709f,677,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-784e38ba-8b3d-4f8f-8323-0c5432ede496_容器产品中心_原自研_1271,infra-node
f0dd362c-58f4-40f3-9754-f02920849ace,413,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7850fcf7-c286-4dd5-93fe-04fdb650ad96_容器产品中心_原自研_1271,infra-node
f51bb3e2-fefa-4100-9cfa-cdb9565e523d,602,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-78a72e66-893e-4f17-bd67-fffd6c140783_容器产品中心_原自研_1271,infra-node
507bccfa-f7c5-476f-9dca-b7e4492e6632,610,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-78f0765f-6833-464e-95bc-bc96c3a192e7_容器产品中心_原自研_1271,infra-node
0704d92a-ceea-4187-989a-9a5057618c42,609,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7933079d-5b35-4cdb-a60b-5648451ee279_容器产品中心_原自研_1271,infra-node
a0b1a7ce-d21f-49fd-af30-83296090c6f9,753,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-793d1578-8d12-481c-9258-6c89ade4e10e_容器产品中心_原自研_1271,infra-node
97cb3c14-3ea2-4af6-9407-3994999c79b6,605,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7963b77c-7b30-430f-8fb4-253965a29495_容器产品中心_原自研_1271,infra-node
8066fb1b-64a9-424e-adff-7ef790d1b38a,609,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-79c998c5-6d36-11ec-9fed-46c4f32ab078_容器产品中心_原自研_1271,infra-node
387db955-d6e0-4ad5-a0d8-aa57025e2538,563,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-79d6c312-6d36-11ec-9fed-46c4f32ab078_容器产品中心_原自研_1271,infra-node
2978dcdb-3b27-4327-abdb-a32004d5a178,704,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7ad786eb-4d3c-4376-911f-3bbdfc6fe68f_容器产品中心_原自研_1271,infra-node
5d90b8d4-f5d6-4c0d-820c-dbc761af92d5,569,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7b32beb3-7823-11ec-aed3-6adf6198328b_容器产品中心_原自研_1271,infra-node
cd1781fb-55bb-446d-bd52-e564d04503a1,546,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7b3a735c-7823-11ec-aed3-6adf6198328b_容器产品中心_原自研_1271,infra-node
ca13403d-656e-432f-8bfd-8bc5bdc8f1fd,520,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7b5f12a3-493f-414f-87b4-98da5935e63d,infra-node
cf33493b-cda1-4b2b-bb67-e7ebf42ab0e7,577,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7bf6e1ae-f57a-4a53-a1bd-561077361fdd_容器产品中心_原自研_1271,infra-node
9318847f-6586-4741-bfac-06910596cfcb,662,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7c360e59-011d-4637-be81-d2a0162104c1_容器产品中心_原自研_1271,infra-node
28955ba0-c2ae-4a53-9c26-9ec7f0ac6120,576,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7c3bd472-6cbe-4c2e-b4eb-0bbac33d418d_容器产品中心_原自研_1271,infra-node
70ac3109-d589-4a0b-a7aa-543dd2e012c5,406,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7c7b04e7-89c3-4679-951b-e4ffdc2b0237_容器产品中心_原自研_1271,infra-node
26c7edd6-2abb-4dec-beb9-983ad01ac08a,437,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7c7eceb4-607c-46c8-acfc-535a40de687a_容器产品中心_原自研_1271,infra-node
49ee0dee-9d82-438e-a803-986a05adf389,406,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7ce4fee1-6168-4033-bf4e-77b8cf867877_容器产品中心_原自研_1271,infra-node
d5fe588a-6db0-4b53-8b81-7dc2abfe4610,405,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7ce80f3e-802a-4245-9a3a-07d6e6852dcb_容器产品中心_原自研_1271,infra-node
ac93b5aa-694b-417e-b498-786bd0a5f0f9,697,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7ced9b47-7bbf-4e99-8e1b-78b8c1b40fe6_容器产品中心_原自研_1271,infra-node
14da85da-d8ff-43fa-9ebb-05278ec458a0,477,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7d30ff9d-6c0d-4a1f-8b7d-ce4a439eb989_容器产品中心_原自研_1271,infra-node
73ee6972-1c61-4398-9812-3853c8ca2be2,437,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7d31bd06-d017-48ab-bb6e-17db7f1c4824_容器产品中心_原自研_1271,infra-node
98effde2-1dd4-4f89-9c3d-280760a1df95,656,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7eac61b5-8dba-4357-8996-ce78ace6c92b_容器产品中心_原自研_1271,infra-node
044b04bc-439f-42a1-8990-c663ed94629a,518,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7f0c8c43-309e-4282-85c4-78caf488b821_容器产品中心_原自研_1271,infra-node
a8652a74-b748-4a4d-9542-20e8eb2c4fcb,742,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7f6cffd2-ca2d-4f3f-a76e-eb803eb97d47_容器产品中心_原自研_1271,infra-node
6432dc70-7ec2-4ed7-a741-99d7ebb491a7,577,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7f7bf1ad-6158-4517-aaf7-a808183451c8_容器产品中心_原自研_1271,infra-node
a8e51b46-42dd-4fe7-bb9b-945097aff0d9,610,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7f8f6f09-fa82-41cf-87f8-14cde589e4a1_容器产品中心_原自研_1271,infra-node
f4d5b8ea-c4c5-4d1f-9da9-1fcb778b8bc0,674,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7fbc42b9-abe0-43e1-98d4-6455b9268788_容器产品中心_原自研_1271,infra-node
6da50c52-cdee-44e3-89d4-9ab8b75cf02f,735,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-7fed92f5-a89d-4a79-9c87-a875cd99bd7c_容器产品中心_原自研_1271,infra-node
00e5a01c-ea32-4dd3-8488-bb24eb8bb169,561,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-802a0dc3-55d1-4520-94bc-bae462307f3b,infra-node
d2defa1e-78ce-4449-b04e-87942018f11a,561,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-805a85ab-f05c-46e5-a056-4d73cccd8a4d_容器产品中心_原自研_1271,infra-node
9052b6cb-66c3-464d-b396-8ad6d38f56fe,562,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-80ec233d-3b33-4a8d-bbfd-c95739ee4713_容器产品中心_原自研_1271,infra-node
699a93dc-96fa-4563-a69c-99846fdf9f3d,563,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-80fa0c6b-b39f-4bbe-9eae-e4fcaccde084_容器产品中心_原自研_1271,infra-node
dfbf1340-d83a-406f-843c-5bd9ce5b44a8,538,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-815d92ea-1815-43a1-9e7e-88aed7c7ec80_容器产品中心_原自研_1271,infra-node
fde59b7b-2300-4781-b9b5-dc56885afdaa,752,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8175d716-1f20-4a4a-8e57-a46f67b3bfdd_容器产品中心_原自研_1271,infra-node
8fb78ccf-3e7e-4256-9261-22a9a8eaf4d0,562,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-827f1e81-1757-4435-94da-2f0f1b40f8d6_容器产品中心_原自研_1271,infra-node
198522e9-3e96-4f62-935b-e64d3c155307,538,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-830b20cb-10ba-48d5-b55c-21b2c3cb7578_容器产品中心_原自研_1271,infra-node
9578f5ea-c2c9-4010-9c3a-37cba3d2864b,511,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-831929b9-e563-49eb-9427-1d498e02b7bc_容器产品中心_原自研_1271,infra-node
e3422162-edcc-44c9-96f5-f7aa9b75735f,567,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-831a4efe-70cc-41ba-ace4-45d5a65c0042_容器产品中心_原自研_1271,infra-node
5b90bb46-c565-412f-b4f8-060b8b24e7ce,413,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8349528c-2184-41f7-ad6b-13bf843f8360_容器产品中心_原自研_1271,infra-node
3366e7ff-35d4-44e7-958a-1e0ff27b7de4,609,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-840f64f2-cef0-4720-9e66-00c18538d3f3_容器产品中心_原自研_1271,infra-node
751fef0e-0208-46fa-b255-40f995c526c0,609,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-843755de-c6db-4115-a618-8cfed9aeca76_容器产品中心_原自研_1271,infra-node
43e9d6c0-6bff-48c1-8749-58078c495c73,564,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-848b94eb-4a68-48a9-b199-6dc66f1c26bb_容器产品中心_原自研_1271,infra-node
df1a63c1-450a-44a2-92b7-e11e3547eeac,653,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8518d4fe-c4fd-4568-aedf-9bf6b9ce46f8_容器产品中心_原自研_1271,infra-node
28423403-3306-4b54-b79b-ea319e109d13,436,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-86ad3cdc-b4fb-41b7-ae06-64b730489a6f_容器产品中心_原自研_1271,infra-node
38a39507-f0bf-41f2-b8d4-057f019d8a83,414,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8720d7ca-5295-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
3aa6b3e7-677e-4200-a70f-279a2c00e8d5,576,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-87269a53-5295-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
c0c7dafd-bbd9-48ff-a0cd-bc09c39ea690,487,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8733efb3-5295-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
bb2c59d4-a7de-4845-a5b4-5c6346d9559d,547,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-873ed6ef-5295-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
d66e080b-6296-416d-957c-7ceadeee1798,405,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8745db62-5295-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
2292997d-cdda-431a-b7a0-2c9646c22b05,456,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8759d0df-89a7-429b-ac86-6ddfa96266fb_容器产品中心_原自研_1271,infra-node
c267e578-fc18-4b44-8900-525822eca341,589,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-87da1fe8-654f-49d8-869a-3ac6f2e718f7_容器产品中心_原自研_1271,infra-node
00d437f1-3482-4f80-bf9f-d497b3e106b5,589,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-87da68d1-de88-4d73-92a7-48cb69db1c00_容器产品中心_原自研_1271,infra-node
82071dbb-f19e-4f0a-9c3f-3616eec6f016,518,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8837cafa-c6dd-4400-99c3-613ed8a85f66_容器产品中心_原自研_1271,infra-node
bfec7baa-11c5-48e8-a85a-2140485359a2,685,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8849142c-6088-4532-a901-2964a23baa7e_容器产品中心_原自研_1271,infra-node
b4b6bc26-d693-43fe-8972-212fa5e5e505,562,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-89012500-6dd8-11ec-9fed-46c4f32ab078_容器产品中心_原自研_1271,infra-node
a38cadd2-5ad0-4b15-a0a9-76846283dced,685,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8958f5de-8677-4b18-8e5b-6fbcc1da552b_容器产品中心_原自研_1271,infra-node
f7d0f44b-191b-44df-8c09-48146c9ff866,563,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-896fe540-63e8-4881-9e63-0d04e6db0b1d_容器产品中心_原自研_1271,infra-node
8068face-e2b3-42b6-9b31-444c20d342aa,408,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-897da10f-1714-4953-8110-7a196e8daa7c_容器产品中心_原自研_1271,infra-node
e9314cbf-bdfb-46a3-96f8-6c2a2364f04f,610,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-89877fb4-00d9-425b-8658-335802f42812_容器产品中心_原自研_1271,infra-node
d4f7e048-0c8c-481d-8af9-798324650266,578,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-89a198db-71c0-4e44-ab7a-ec6c4ae8ceb1_容器产品中心_原自研_1271,infra-node
be315ae1-86bf-4096-95ea-682daf3c33ac,605,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8a53e795-4837-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
998afafb-0ed3-4189-b3c4-6862d6ae134a,414,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8a632722-c9eb-4286-b224-ba936faa9b79_容器产品中心_原自研_1271,infra-node
6480c3a8-2b35-4d16-ba61-c11498961169,538,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8a73e69b-20ef-441d-9d0b-5bd221bc4135_容器产品中心_原自研_1271,infra-node
83cd6a3a-f78d-4c25-bb44-1091478161a6,686,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8a778740-ba3e-43af-84fd-b0d6de1cdada_容器产品中心_原自研_1271,infra-node
ac3bc134-3b02-4b5e-b393-f836cb08c108,415,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8aa00db7-e888-4cc9-a482-05cb5d91f900_容器产品中心_原自研_1271,infra-node
1b176e8f-a1bc-48ba-8733-e8bed1d52140,677,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8b1ae27c-597b-4064-8132-d718fadac247_容器产品中心_原自研_1271,infra-node
9d4408e2-a2d5-494b-98b8-8eb817d6707e,686,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8c3e6730-46e6-470c-8050-dcc91a17918c_容器产品中心_原自研_1271,infra-node
5408f81a-509a-493e-88e9-e1ef1499283b,406,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8d03d552-1701-11ec-8a29-5aadcac87efd_容器产品中心_原自研_1271,infra-node
be3887c9-6c9b-46c6-864e-d32ae247833e,407,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8da88048-e907-49b3-82ee-3ac1c13c5618_容器产品中心_原自研_1271,infra-node
3acd5777-228c-47be-b3b8-1e8b3467b11a,704,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8dc9c63a-b1b3-4442-b28c-9aff3dce47a3_容器产品中心_原自研_1271,infra-node
8c20fa6b-1b21-4701-a7ab-f420e4036e2e,476,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8ef7cf3d-527e-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
b0775d6d-7066-45ba-a5a3-5989bcad7e24,478,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8eff00f8-527e-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
a95f8539-85b5-4c4b-97d5-64604f7d8eeb,405,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8f1949a8-527e-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
9da512cf-a8f5-49c7-ae3f-0a7fba758a4f,413,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8fb9952e-5aa4-4df6-bd74-cf3a53d6ad56_容器产品中心_原自研_1271,infra-node
93c783ef-75e0-4b5a-858e-15de3eda232b,656,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-8feca53d-81ec-4245-b03c-84476057a702_容器产品中心_原自研_1271,infra-node
3d583186-4413-4bdc-a848-e414ed5d2b55,406,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-90c4a436-3515-490c-8c31-d821e34c1e9c_容器产品中心_原自研_1271,infra-node
876cc48f-cea1-4556-9214-8df54d0bab63,529,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-917bab59-b729-43a9-86e5-7b366bd348f3_容器产品中心_原自研_1271,infra-node
8e5d5a18-f92c-4d15-a2a9-434030d19cc7,578,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-917e27f9-ec9e-4d92-aa7e-fe81fc3e9994_容器产品中心_原自研_1271,iot-saas-platform
57af634f-b959-45e1-b033-2e5ff7eb84d6,571,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-918c7170-f264-4351-9999-43f97a00bba7_容器产品中心_原自研_1271,infra-node
a3b9b7f4-8e16-4fcc-b381-bdb99a86ca69,653,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-918d5ad4-e423-4f16-8913-d33c4a76a5da_容器产品中心_原自研_1271,infra-node
6878eb60-ceea-417c-8a24-44ebda5f9ab4,518,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-91bc56b3-571b-4496-a880-10e042f0feda_容器产品中心_原自研_1271,infra-node
07bd1029-446b-4af0-ace6-d585ec6dfd72,588,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-91c65cb7-b003-4816-b993-f96b06a37ac4,infra-node
d83818b1-559a-4572-89c9-47390029e52b,560,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-91d5f0e6-1c24-4c1c-a7bc-60611829e00d_容器产品中心_原自研_1271,infra-node
af3c8152-d563-4a10-8cfb-ca28390ede18,752,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-924f0f23-37f6-4ed0-b132-ae829c71156f_容器产品中心_原自研_1271,infra-node
83dfc20d-03ff-4f33-8fb5-23660e5581b9,570,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-930bbe77-d7c1-4fc9-8fc6-e723f6d70674_容器产品中心_原自研_1271,infra-node
b9613651-1774-47e0-b93d-d347e8aa6149,562,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-94708dec-021f-4bb5-bc6a-093874091d8a_容器产品中心_原自研_1271,infra-node
ebf2851b-0bbc-4638-bb87-ba18f7c0d9d3,609,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-947281ff-2fd8-49e4-ae7b-0dfefd173f78_容器产品中心_原自研_1271,corp-website-portal
7ec2e296-5695-4622-9938-8d6e94590dbc,532,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9493ca04-3a3a-4c46-be52-8582528f284c_容器产品中心_原自研_1271,infra-node
60d950fb-306c-4ee9-8b1a-a51dcba3125b,408,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-94a1e3a4-255b-4f6f-9f10-e1c09b76c2e7_容器产品中心_原自研_1271,infra-node
ec005e07-7b73-4a51-8c90-123e218d10cb,662,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-95386c86-d0f9-4844-a251-908727597c42_容器产品中心_原自研_1271,infra-node
0a9cd255-40c1-4634-8cea-987034cd15b7,511,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-95437c0b-3019-4f3d-9efe-4ffdedb2bcb9_容器产品中心_原自研_1271,infra-node
43487a32-19e6-4e91-9c69-321944c6587e,578,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-954ca980-5723-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
45931ab5-7d63-43fc-8a3c-1b8744637c06,511,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-957220a2-6ed4-456f-af28-932a5097242d_容器产品中心_原自研_1271,infra-node
3901b55d-ba87-4fb5-8735-7dca391f71de,604,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9589ecf5-436b-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
b36866a7-1bb4-4bc5-9e7d-37d550096b10,401,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-95e69e9b-fe21-42c1-baad-7660a3fd54e7_容器产品中心_原自研_1271,infra-node
13f8bc41-2063-482c-8b38-0bae11859ff6,407,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-96119b2a-b316-42d8-b88d-0e25b875bb2f_容器产品中心_原自研_1271,infra-node
54cbe47b-9285-452e-a312-8e85aa74b450,560,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9655a73e-170b-45a7-9ac5-49a89a5253b5_容器产品中心_原自研_1271,infra-node
cb72ec5d-e3a9-4cda-86ee-3166ecd6312c,458,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9655ac13-d1d6-453d-aa8b-8337418d712c_容器产品中心_原自研_1271,infra-node
bb2cffd5-0f2f-41c5-a804-9a5b09ec861e,571,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-96810cec-6ef2-4711-83be-ca459e73bf43_容器产品中心_原自研_1271,infra-node
e0617b74-b861-4ce2-bc8a-883f892e2299,570,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-969d7ba8-5b76-4a9a-9c84-99aac3fb5e6a_容器产品中心_原自研_1271,infra-node
bfafff39-c9e4-4a78-a6ae-63a60815456f,602,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-97354475-9692-4800-88dc-3d5b02dd0648_容器产品中心_原自研_1271,infra-node
1673c8b4-919c-49b8-8d10-22ddd50c98d6,405,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-975dd97c-72be-4a4b-9b83-be4165f13d7d_容器产品中心_原自研_1271,infra-node
0e80a31d-01e9-48a3-a910-c28311b5a4de,576,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-97766178-c39c-4eb1-ae76-7d71ea6b344a_容器产品中心_原自研_1271,infra-node
dffe55bf-d837-4ca1-b904-9ed26fbe6247,677,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-97831739-2000-43ed-b085-bcbe16677a85_容器产品中心_原自研_1271,infra-node
5ff15359-89b9-48f3-8916-95bada732dd1,478,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-97852d2e-5292-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
e6b3e4ca-51d1-4c2b-96cd-8b4b5830f5cc,652,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-978cc0c2-5292-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
52830a8a-f197-40ff-9dd0-258e3acca1fb,401,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-979684cf-5292-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
b0817f01-0ab1-4730-b8ef-9364c0379bb8,407,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-97a4c9de-5292-11ec-ab06-8e9b8f2b1cca_容器产品中心_原自研_1271,infra-node
70edfcf7-866d-4988-bad9-a779119394f9,571,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-983c052b-857f-46ad-bf9c-5a103d7fbc52_容器产品中心_原自研_1271,infra-node
75918fcc-3c70-4d20-8c94-c53683db4d85,677,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-99183306-d092-4018-98c7-849d170f3000_容器产品中心_原自研_1271,infra-node
204abdee-b12a-4767-a0d8-729e84951cfc,477,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-99acef0a-0ed3-4295-918b-10f6f4d7d708_容器产品中心_原自研_1271,infra-node
9f6c80b8-4b6d-40e8-ba6c-0b9f17c3247a,653,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-99beef11-b1f9-4ff5-881f-e374a60be79e_容器产品中心_原自研_1271,infra-node
f73b1cad-6941-4235-b03d-093a9f6e9b6b,567,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-99f3488d-8ef9-4ce3-9aa0-4f95dce7adcb_容器产品中心_原自研_1271,infra-node
79a24406-9726-4de4-999a-85fd44fd7102,571,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9a0ad9c3-2b91-4c23-8a4f-c79a0c25a967_容器产品中心_原自研_1271,infra-node
38b7dcc2-3bde-450f-aadf-1958aa958342,476,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9a610480-982b-4f93-ae8d-018135461103_容器产品中心_原自研_1271,infra-node
266cb6b2-ff9d-4787-8b56-aa44fb392f72,436,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9a610fcd-3da4-4504-8776-92cec8944482_容器产品中心_原自研_1271,infra-node
d5a29a78-ca43-4db2-a642-9136677833c8,518,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9aac7c03-a15c-4a68-9db7-9e80c78903de_容器产品中心_原自研_1271,infra-node
daec6007-2c03-4c92-b2fa-955acd8ee179,566,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9ac6a52d-87cd-4db0-bdae-6999186fe419_容器产品中心_原自研_1271,infra-node
952fdb1b-29b7-4504-95f8-10f74517f705,736,cls-0a9obzx3-tke_cls-0a9obzx3/pvc-9bb9c52d-94d8-4e22-b1a9-a98a0c8da0f2_容器产品中心_原自研_1271,infra-node
